Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Grecia,GRC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,9.903857868,9.483614163,8.350030416,9.071383033,7.646627168,7.651572504,9.348094001,8.994972044,7.987907619,7.695644406,7.882934305,8.156850773,9.129935899,11.63747382,14.21569177,14.14164293,14.04866594,13.98022989,13.65272881,15.17378736,19.32407431,21.38946151,17.20910151,16.47614027,16.80096297,16.13379795,17.69452328,18.12407804,16.31457778,15.94575273,14.77858859,14.19963847,14.87883875,14.0477676,14.44560977,14.4252832,14.28695712,16.22226532,16.29658373,19.25607888,23.71838095,22.78874392,20.11285473,18.54458287,20.70811469,21.31223061,21.17400899,22.52026973,23.36156903,18.98218682,22.1022051,25.53541577,28.68399374,30.35342878,32.37304089,31.55327075,30.06374594,32.99039641,36.12923113,37.18748514
Granada,GRD,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,37.76514532,38.49533672,39.41175378,35.70101842,33.97807548,30.53064628,29.58949083,28.70667723,32.90150447,40.45475879,37.10429164,36.46390597,31.92087905,33.47465181,32.43411121,32.10166494,35.64286081,38.99171328,36.18057947,35.86696517,35.42684179,37.16465202,45.2350204,45.32832597,37.87785832,31.94714519,30.37732045,33.00463854,21.40321619,23.22975907,27.61966793,25.15821349,24.27631667,23.83386019,25.19494418,25.81516974,25.42618938,52.49806688,51.2273501,49.43475699,51.35966572,53.2090205,52.22371452
Groenlandia,GRL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.79580469,39.28672827,41.06065933,37.80311573,36.20226499,36.97912988,30.73111747,34.05597386,37.99793229,37.51199021,37.70085215,38.47282302,37.57984513,40.76504771,40.90098103,40.830211,
Guatemala,GTM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,12.63894333,11.95319141,11.78733823,14.28571429,15.3875772,16.78684218,18.94010211,16.20915033,16.73393356,17.80342881,18.57142857,17.28637646,18.90734307,20.8819858,22.40708595,21.72303135,21.57239953,24.45579694,21.47563597,21.34847677,22.18640131,17.08974788,14.78719679,12.99447456,13.0021118,11.94822952,16.05189976,15.84890838,16.10367533,17.30744887,21.02752094,17.95260596,18.06598943,17.70303111,17.51994495,19.25904403,17.8101173,17.95610802,18.17160662,19.00492413,20.1950344,28.2074544,26.29894539,25.77366964,26.9754989,25.05468443,24.93172935,25.56526394,24.7182537,23.97540431,25.80575004,26.62542513,24.86869389,21.99815545,21.74436302,19.82990769,18.7530891,18.5058373,18.22147929,17.69603792
Guam,GUM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.32939439,17.7247191,21.93414571,22.77817489,23.8784714,22.97142857,21.05604847,17.52771387,17.28294178,18.83116883,19.31140604,19.73388306,19.10436981,18.35376532,19.37877481,19.29584686,19.67905405,
Guyana,GUY,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,48.73200822,52.07156309,56.6427289,62.92731497,57.11290806,55.25517241,54.98971193,57.44180578,58.23721436,59.24588849,56.46004481,58.41162914,57.46704489,52.18672457,68.3460773,74.88,66.07692985,63.20796657,63.08274828,59.80695272,81.28646552,68.9229849,52.78008299,45.87874659,44.16115188,48.08717949,46.3041496,79.56834016,63.62977196,66.34076087,62.70667077,102.3145291,125.7484534,114.3225925,104.9519747,101.2105684,102.6213093,99.66006553,95.93275489,96.50847171,96.07997321,92.87428334,92.30318542,89.67669196,95.56267318,84.62286857,,,,,,,,,,,,,,
Ingreso alto,HIC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,15.49913893,15.58252091,15.65983873,17.26442701,19.16324129,18.43850807,18.95305131,19.10968738,18.8534121,19.7735052,20.96519928,21.37608012,20.52188959,20.12110595,21.05150451,20.81226124,19.23704206,19.24742514,19.64366849,20.1516437,20.26970217,20.1582201,20.2052761,20.23841714,21.09462648,22.26468869,22.54650551,23.64208798,23.64560962,23.66473637,25.81200077,25.33281646,24.8182241,24.86530008,26.29266962,27.35097912,28.83060772,29.58062711,30.62995305,26.90672942,29.55678644,31.53950793,31.92558365,31.99993832,32.02549841,31.26997668,30.47805896,31.50109199,31.99150443,33.255624
"Hong Kong, Región Administrativa Especial",HKG,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,0,83.04493628,78.34695522,73.07950513,72.92227456,68.82390884,75.90673575,80.62681745,90.21351237,94.96835931,93.18791656,89.3557213,84.38829044,85.42115324,86.6342083,83.39954425,89.44201659,83.36198897,85.58438833,89.63182508,88.74522173,90.53336252,84.86875335,94.06712966,103.9569911,103.9197779,104.7054052,112.7704739,120.1331972,118.3292393,117.2690803,119.3323526,122.666485,120.3576761,119.2925944,126.2086173,121.6845125,115.0414796,110.8347081,112.7185745,126.0314572,122.7696947,132.0767632,150.77598,167.7758972,177.4529167,185.185163,186.4124074,193.4151768,178.1350554,205.3225974,212.8524165,215.8495655,221.6100603,213.0904135,195.8976016,187.0171432,188.918524,188.3573102,177.4624792
Honduras,HND,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,21.39133025,22.31892195,22.48871696,22.08678693,22.4726477,27.26825912,28.62078371,28.52365825,30.41125541,27.97903982,27.91147994,29.68536252,29.26525711,32.21917985,32.14113098,30.69395018,33.71661846,34.8307917,31.02306252,32.95550559,33.14712833,30.364728,24.98927818,24.75383889,23.88924108,23.82503962,24.54805709,21.20302755,24.34221418,27.99700482,31.71605452,33.84899143,33.40840295,36.77512794,44.51349969,48.43512765,54.75940466,57.00264753,57.7965578,52.92894346,53.972183,51.38170023,52.73058205,54.0940275,58.42298345,59.00584172,56.05464205,53.50901154,51.32527669,39.53025082,45.7589062,51.25768668,50.90279882,47.94149032,47.56265473,45.16675746,42.71410478,43.57936927,41.75937713,40.24591477
Países pobres muy endeudados (PPME),HPC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,20.33040293,19.89468246,19.89492012,20.77801949,20.57400141,21.92657346,20.23159021,20.87036666,21.14059199,23.79163357,20.61701713,21.38323269,20.98460923,19.39263562,21.16682858,21.33606394,19.84539473,19.4152966,20.19514296,21.58859549,20.50005251,18.69706692,18.06078631,17.15578463,18.70784057,18.04560856,16.95927286,17.25337231,17.23174334,22.01400395,23.31801654,23.54585956,23.08357929,22.80304724,21.86620546,24.29991182,23.87832627,24.77825441,25.04039512,27.73511995,28.28894965,28.07008069,28.92640728,29.37232072,25.69905529,28.664419,29.54097593,28.12529142,26.06919068,25.83369303,22.95744927,22.15804993,23.94336535,24.95578398,24.39834884
Croacia,HRV,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.43193391,30.51270636,31.25700218,29.33519651,30.3662701,35.30636869,37.43864597,36.2125232,35.89145867,36.904591,36.73670083,37.92678149,37.88897449,36.41438305,32.66351232,36.10839519,38.75511723,39.47563956,40.33186879,43.29294486,46.37844092,47.62382203,49.8794213,50.20114906,51.96107346
Haití,HTI,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3021321,13.01541917,11.9101836,10.31144548,7.571511403,10.84535014,6.420726556,9.133563861,11.32763093,10.45254231,9.900471451,12.24911196,6.717484277,6.777307548,6.390832333,9.47477857,8.44301612,8.715624782,5.32340794,7.822859544,8.059606079,8.276714798,6.880918311,10.0831188,9.655089837,10.80963187,11.23908288,11.76160368,11.66343891,10.96054945,11.07670651,11.06734938
Hungría,HUN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.76801054,27.61467943,23.19175504,25.40072263,39.18848046,41.88278935,47.90541917,52.93018609,55.64365546,66.85788978,64.87732081,58.13697358,56.33315809,59.6543881,62.64257604,73.86891402,77.94228004,79.2756977,74.39962047,81.26644519,86.18853793,86.10585895,85.5827753,87.28984981,87.59634721,86.4984189,86.01006845,83.8924507,82.18818312
Sólo BIRF,IBD,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,9.24636031,9.109970994,8.211588739,9.102740803,8.652047675,8.445642088,8.614563126,8.180445571,8.177819426,8.085809433,8.393028543,8.547846061,9.04160739,10.62511173,12.70559248,11.42543037,11.59213258,11.48711975,11.10705941,12.45588053,12.92257613,12.80738786,13.91373883,14.07679682,14.50336912,13.77143001,12.80001952,15.06330521,16.56630749,16.71441054,17.23099175,17.07621727,22.13558115,20.19920038,20.63192128,21.07796819,21.02931609,22.19170239,23.06554909,24.1608535,26.68633334,25.57894895,26.88474176,28.7171486,30.92228223,32.18830699,32.97598468,32.11297898,31.74901608,26.47396328,28.20943427,28.89541414,28.20237266,27.49534877,26.71460383,25.6992685,24.8507461,25.59261675,26.99552839,26.01074209
BIRF y la AIF,IBT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,9.482519881,9.341001591,8.501122358,9.368473354,8.94665769,8.772458212,8.919413788,8.504050648,8.513291044,8.43352483,8.708679825,8.847501241,9.320518636,10.99524067,13.11745246,11.72369329,11.89466425,11.89066394,11.39480111,12.79615844,13.34382564,12.90894024,13.86182167,14.03126982,14.44310062,13.75349384,12.7952902,15.04671586,16.43931813,16.81914953,17.27236792,17.16668706,21.97710828,20.13297706,20.57539553,21.16473787,21.08991583,22.25976311,22.93887867,23.9945322,26.53432686,25.41078758,26.5966641,28.3699685,30.44383864,31.64855451,32.4838064,31.58560956,31.29869495,26.12742059,27.95196817,28.66908615,27.97560313,27.11668908,26.38239843,25.24401866,24.3907161,25.1747244,26.57333613,25.62063136
total de la AIF,IDA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,13.50587501,13.22160971,13.3701869,13.83727716,13.8865033,14.05145066,13.83842798,13.67602056,13.87491617,13.99083433,13.79352529,13.72893759,13.86310683,17.02347859,19.82535799,16.54396685,16.79520745,18.41470954,16.04668319,18.38122441,20.22277377,14.56701863,13.01208698,13.28635531,13.46309161,13.4618388,12.71819003,14.77606145,14.38136426,18.68892418,18.00040769,18.74441601,19.19943774,18.99036487,19.63368335,22.66034279,22.13444283,23.39350481,20.82882851,21.22398559,24.11472774,22.73403932,22.03722243,22.87510508,22.87145137,23.03912701,24.61671922,23.17286963,23.81750943,20.37030643,23.67468352,25.0185211,24.31221198,21.00709839,21.03148412,18.03933227,17.03905493,18.45969181,19.56433477,18.74536216
mezcla de la AIF,IDB,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,10.53824242,10.36000215,10.25315857,11.21108091,11.40639658,12.34073119,11.87821788,11.87615761,11.73818111,12.29822128,11.36376978,12.2959578,11.95825963,17.44156218,22.49009458,17.79317399,17.66673281,20.76086251,17.75091333,20.48012713,24.0775511,14.33726955,12.66289117,12.70346619,13.16757675,13.0959123,12.18655303,15.54920142,14.9125653,21.76665112,20.31784809,22.48327791,22.54547796,21.22191376,18.81510833,23.74522183,22.9104453,25.17236109,20.41635498,21.0430684,27.06976216,24.48613896,22.63793314,24.96998705,22.46814007,21.87675684,25.07773919,21.34738429,23.30355077,18.81439229,22.06874329,25.07562612,23.85998521,17.97999062,17.43455996,12.93028655,11.50970379,13.47572585,15.41423282,15.2928939
Indonesia,IDN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,11.53254741,11.06147628,5.168152198,9.06881077,12.25205019,5.276254745,12.75720165,8.775654636,10.86946153,9.013980868,12.84431138,14.41993464,16.51621385,20.05360263,28.99794546,22.54775559,22.17409014,23.49098139,21.86714148,30.06582275,30.47417027,27.63044404,22.37903429,27.74540826,27.31497861,23.7776708,20.49560246,24.5768001,25.0416594,26.08755466,27.30575898,28.35126107,30.30746351,26.75481342,26.51142785,26.31216501,25.82455198,27.85924328,52.96813457,35.51412908,40.97730847,39.0321391,32.68762089,30.47765478,32.21669462,34.06726763,31.03471631,29.43571849,29.80828417,24.15911967,24.29903094,26.32735309,24.59437879,23.92357638,23.6659846,21.16017926,19.08899385,20.17730444,20.97222057,18.40751558
Sólo AIF,IDX,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.59197661,14.93742874,15.80450192,16.79661917,20.38379701,21.66357196,21.42146323,21.64054133,21.23529812,21.40226937,21.44527156,21.15126477,21.50041456,21.00307398,23.23185893,24.06147004,24.20980101,24.77807701,24.30595329,21.84897925,25.20089896,24.96722692,24.71962567,23.72160592,24.24654091,22.61075183,22.07920319,23.05075703,23.63838896,22.43593782
Isla de Man,IMN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,4.463156456,4.30358619,4.168975283,4.280503385,3.725551173,3.307472781,4.14255066,4.034444995,4.038771006,3.713842821,3.782825062,3.667205217,4.027489262,4.208763192,4.831321003,5.647062158,6.686512862,6.383171814,6.314825235,6.749638157,6.139551132,5.936026627,5.983299849,5.837629424,6.283401393,5.254554996,5.19622166,5.604580884,6.035219755,7.016130278,7.053350234,8.494240771,8.842926925,9.834217455,9.888084916,10.84396803,10.38516927,10.69071732,11.01846918,11.45206461,12.99723631,12.55837963,14.26438392,14.94791386,17.85912496,19.60524669,21.26794142,20.79969975,24.09735726,20.40051937,22.40093325,24.54040489,24.53443066,25.4308613,22.96796301,19.81318913,19.15823493,18.78268517,19.85265143,18.41445672
No clasificado,INX,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,33.0522187,32.28545801,30.89893528,33.97869111,38.06199509,38.17625878,41.36052741,44.16393249,44.64708353,44.45778099,44.30914486,43.32329775,42.98508676,46.89809567,53.24645739,53.97322747,49.04040982,52.37710579,55.52592914,58.85775895,54.6408006,55.51536846,58.3356218,63.29119136,67.87876218,73.43206215,74.81834929,77.15320247,84.43393277,86.60770759,94.48951476,95.32629774,90.47499478,80.8520432,80.53562104,79.58366723,79.00157071,80.78241824,84.1149719,93.23670613,103.0192903,103.7910209,104.5096333,103.6641472,110.0254969,121.9650387,120.8153066,121.0425887,122.3260852,126.7954384
"Irán, República Islámica del",IRN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,13.84907846,13.73214743,14.49735569,15.33100555,16.39828246,16.15027491,16.29439235,17.29653821,17.47918559,18.02808464,18.46554497,23.105223,22.94745776,33.44007603,47.3709309,40.73573593,37.20500494,30.79530351,23.47453727,26.74633592,13.73602576,12.3697234,17.0902701,14.53382417,11.31343891,8.883595382,3.73161572,9.157403211,7.285160407,9.827269633,13.2787418,13.82432029,13.16459067,25.41011165,28.28619241,21.6762407,20.19513024,17.27793087,12.68338091,19.2920232,21.46705757,19.30332036,24.41390215,24.62747283,25.26692826,30.33081919,29.86903525,28.84361241,26.57712745,22.71148914,24.39965328,25.63295241,24.12886375,26.88185715,23.14086146,19.74338617,22.40402598,24.94217805,33.22827601,25.26651512
Iraq,IRQ,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,37.33253691,43.65485948,36.92588536,46.3284465,61.03972478,52.32871197,57.36982644,56.1981496,56.67806755,62.45343506,63.48735313,31.61920877,26.35138855,24.62086998,25.66370465,25.14488602,16.5015015,23.22215909,19.68742602,21.96502335,7.698318329,1.290410727,0.582407539,0.075548684,0.035565991,0.005376759,0.009161774,63.84700895,77.89898865,77.63488341,75.70377422,65.27339139,70.57005152,77.39271888,56.27090853,54.34787058,51.03194341,45.89983908,50.32830741,39.40011026,39.43253889,44.48447834,44.48818898,39.67638889,41.33845029,35.34015444,32.09887216,37.95732001,43.97686044,38.05229523
Islandia,ISL,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,44.24737773,36.8232697,34.44302073,34.9854759,30.89973093,32.74397089,33.97419924,32.38521969,35.92656533,37.32705023,34.91335244,34.05509148,31.65607087,39.0427314,37.39062398,39.59300342,37.95868624,33.72148479,31.24237187,32.98334644,33.09665313,30.79096459,29.8053725,32.23874441,35.1835909,34.94649746,35.74067826,35.48117416,33.80621186,32.49335619,32.20449752,37.05619948,35.53199064,32.6619953,32.38340252,30.40213537,30.81920556,33.02169322,40.63018164,48.64495328,51.98428539,54.76125854,55.01726323,53.49303813,51.52103959,51.80474608,47.6373272,46.10665955,47.51572242,45.31996614
Israel,ISR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,21.67766258,23.71937639,24.33276547,23.53717554,22.74737003,23.96193772,27.57404217,31.98531521,38.20345944,35.2602227,37.00604032,35.83623812,30.90153224,28.37114103,32.90781212,36.95146474,32.66921875,32.24815524,29.08396292,31.27155261,29.59220337,25.39140777,25.92489772,27.64173587,27.64739329,27.46579005,27.05129651,27.89262452,28.58589657,32.64249967,35.56860382,31.30098877,32.88551978,34.63118967,39.11893063,40.7731388,40.79093576,40.46697303,38.47583746,33.19955956,34.76404336,35.38361655,36.04971882,33.78998691,32.32434597,31.55037704,29.99254569,28.79458025,29.79165301,29.31867152
Italia,ITA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,15.16353619,15.58005495,16.31352657,16.10544668,18.52401818,18.73225533,20.04470366,21.37967489,21.67875686,22.38522918,20.18609946,21.66535047,21.11997187,20.33291502,21.00461603,21.11259293,18.70392109,17.98405078,17.57798807,18.51665852,18.2594375,17.03600935,17.47918996,20.39909608,21.87108847,24.67248952,23.70468222,24.14979055,24.06295229,23.20074169,25.6277321,25.64901167,24.40746734,23.30219291,24.00982842,24.60109238,26.17348843,27.36104225,26.86277469,22.39916173,25.07404985,26.87246347,28.37924284,28.63324308,29.10882819,29.71598237,29.32789075,30.73373332,31.36939616,31.5038606
Jamaica,JAM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,33.24211812,33.29676952,33.01639905,34.16634914,33.45734998,33.28052995,37.45213173,36.0476305,36.83569531,36.75833585,33.23082464,33.81940112,32.77743034,31.54834583,35.67525009,35.26380692,29.04613667,29.76678163,40.55225449,49.80722948,51.06743835,47.189508,38.04093716,35.69610428,55.57835242,55.8611615,48.84298673,46.60179097,43.63112209,43.61229579,48.0631754,50.20733866,62.27454403,44.084231,55.55949735,51.27580598,45.24991073,40.58924206,38.43298918,39.03660709,38.7900457,35.56415707,32.76195131,36.61346899,37.54402476,35.27323512,40.13152526,39.72869092,41.94330709,34.47959621,31.33526663,30.3686139,30.18371146,30.57934234,31.25780771,29.92427986,31.81618379,34.66326346,37.95785341,37.95785341
Jordania,JOR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,32.38145602,33.12572422,33.45486548,34.72773537,40.39320055,43.63912473,40.62064368,35.79984328,39.07943656,39.65867657,28.30193311,33.06847216,43.44652498,56.05364988,59.8371326,57.39012847,50.22930413,50.33658424,47.85116869,51.72236866,52.87236793,49.24522453,44.79478479,43.31516145,41.82920265,42.13386854,47.50543689,47.37212594,52.56668423,53.33228045,54.46840441,54.86420721,56.0486309,45.07776755,46.99610446,46.55105466,45.22732111,41.29396838,42.13276092,36.59407783,33.93623065,34.53392834,35.15474808,36.35591866
Japón,JPN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,10.36022293,11.22902801,10.14710574,9.622298493,13.03855662,12.26864672,12.99682707,12.55429894,10.66009901,11.08964975,13.12707946,14.12104347,13.92070266,13.29731846,14.39322257,13.89315105,10.9123355,9.937404989,9.574501056,10.11178985,10.21975999,9.786072312,9.692079156,9.077855241,9.003650174,8.971796831,9.479069217,10.54885166,10.52448023,9.951760005,10.62448501,10.22909915,11.01822103,11.63929347,12.97203231,14.01244112,15.8729023,17.49331657,17.42403772,12.52091416,15.03675698,14.92499621,14.54475256,15.91539812,17.54030155,17.61097554,16.26639569,17.75185227,18.52490882,
Kazajstán,KAZ,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.00497098,37.89539511,37.06473771,38.97386091,35.26880493,34.91685667,30.34420329,42.46209551,56.6024268,45.89501861,46.99064076,48.41702209,52.50041043,53.19435825,50.97529784,49.31282089,57.14638494,41.83842245,44.2441795,46.46466279,44.10966304,38.61703772,39.34175809,28.51670801,31.84388864,32.39775661,37.62522554,36.23737498
Kenya,KEN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,31.09574652,32.71716968,32.03780926,32.03294766,33.38941315,31.39731521,32.41163352,28.46433439,29.40081106,29.52865508,29.82572556,28.6393551,26.58782886,27.39383468,33.67588385,29.82368597,32.45047124,34.95886876,28.93551834,25.75315424,29.51696422,30.45988132,26.657466,25.94993241,26.74989265,25.29893296,25.84835527,21.30522135,22.37121356,23.03302943,25.69260596,27.04163232,26.26037419,38.90363017,37.04028084,32.59170122,25.20060195,22.68638735,20.16926083,20.8327352,21.58757114,22.93157636,24.89797261,24.08681531,26.61025858,28.50903021,22.98493964,21.91899129,22.67405755,20.03262925,20.65698325,21.62597244,22.22735357,19.92539657,18.29698138,16.5735082,14.32720186,13.231964,13.17413956,12.03179759
Kirguistán,KGZ,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.20560748,35.35135135,35.58613247,33.53129027,33.76181443,29.46714483,30.738099,38.28688933,36.48329208,42.2029378,41.84786184,36.72457315,39.58135412,38.68112372,42.55591108,38.30555644,41.7206136,52.91297886,53.5489561,54.69834696,51.55432268,54.53847717,44.40420097,42.25015396,37.44865159,35.18960049,35.82540888,34.25284136,31.60173001,37.3851608
Camboya,KHM,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,13.9013451,12.88888906,13.85281367,17.25490176,14.96350392,11.51315789,7.8125,8.902077231,8.579088771,6.954436501,5.764410984,,,,,,,,,,,,,,,,,,,,,,,16.05707363,25.79195939,31.18418153,25.36400674,33.61693558,31.23814579,40.54418618,49.52278105,52.54124718,55.42213314,56.52047035,63.60589501,64.08470726,68.59324512,65.32596805,65.5432507,49.2207635,54.08278279,54.08075591,57.88976453,62.3879358,62.60347417,61.71842376,61.28152493,60.68195781,61.59572751,61.09129652
Kiribati,KIR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,44.09941816,52.60055791,69.39983557,67.59987642,56.40011891,55.79944481,54.90126582,61.28304658,47.67882353,30.64,26.664,27.70190476,40.75361702,29.65304348,31.95166667,29.32666667,22.83709091,23.60423077,20.23098039,21.92213115,20.99076923,20.67478261,19.41506667,20.15684211,13.44,19.57714286,16.95269231,18.77383178,11.83586207,15.67598361,19.41418432,17.62219818,12.18222584,14.33852222,10.92955899,16.72437498,14.7099928,14.96445588,12.25771579,14.20105243,13.89050654,11.94997418,13.41071312,15.62462957,19.23939505,15.71710359,9.63032729,
Saint Kitts y Nevis,KNA,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Corea, República de",KOR,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,2.621468022,4.040571448,3.8730662,3.945693678,4.962956954,7.129024886,8.442222368,9.11298549,10.14235927,10.61030615,11.43889008,12.6759744,16.5991049,23.92488195,22.23023403,22.65260442,25.53134155,26.04887119,24.99592518,23.65480228,28.43919839,29.93992325,27.36783122,27.88568172,28.90396265,26.87164486,31.96770817,34.81525549,32.4892616,27.35856909,24.99434074,23.77657475,24.07238864,23.67247042,24.0708426,25.72425197,24.80197143,28.34551472,39.5366811,32.59082294,33.93916896,31.78774105,29.77275441,31.39783726,36.75433645,35.2830828,35.62641862,37.39217969,47.64188521,45.18535191,47.10373691,53.3377319,54.09405134,51.29207111,47.83142087,42.98956153,40.13265091,40.93420694,41.71329084,39.94716316
Kuwait,KWT,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,67.69025367,65.69086651,59.51834862,61.72450053,63.49848332,59.81681769,66.34824623,68.59972678,71.93441805,84.95935182,80.47031889,77.93316926,72.02626387,70.53912717,77.97012129,78.34904719,69.49812421,54.50477293,59.1293732,60.11297503,53.67491946,46.18658275,52.54013497,47.56460797,52.40168552,44.93894897,16.90203901,40.47026619,47.77118521,50.85365925,52.35460136,52.28494766,52.85281371,43.86264466,45.93389097,56.47217445,51.30841121,44.61604832,52.0915106,56.91711338,63.9760609,65.54573372,63.4150384,66.75954952,59.43363435,66.67331737,73.19837828,74.7316937,70.86153454,68.50614347,53.76624808,47.63172463,51.19569522,56.72055732,
América Latina y el Caribe (excluido altos ingresos),LAC,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,10.78460613,10.61707214,9.079141959,11.48098208,9.802053385,10.37276724,9.795930549,9.299105508,9.347999445,9.640521995,10.11000232,9.814223952,10.45540975,11.64659373,12.74401166,11.15771257,11.43950242,11.96902019,11.42181311,12.27826837,12.88934086,12.52606763,12.43230755,14.74101072,15.53250572,15.04663156,13.41801902,13.9655098,15.31972368,15.59753964,15.57196467,14.2928236,14.2881647,13.34121946,13.62686872,15.15755025,16.06812089,15.35746067,14.73469901,16.23233061,17.3210679,16.95397542,19.86916226,21.07866195,22.22669555,22.05803259,21.86720847,20.97837137,21.06052947,18.00053854,19.57384895,20.61886845,20.39491176,19.64855567,18.64798382,19.54154077,20.05285448,20.2370016,22.19048521,22.19018739
República Democrática Popular Lao,LAO,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,2.764227723,4.037559054,3.613744029,6.092436844,13.62861981,12.13067521,11.32876329,12.95372648,17.02575543,21.46161926,24.98694072,23.22038891,22.69874962,23.89222479,36.45587275,35.87584152,30.6620036,27.87315887,28.75251466,23.50043316,24.91212256,28.96373572,38.15507752,33.61431308,33.15408047,30.08306968,35.38402604,40.3431561,37.87672835,38.1731034,40.75454665,33.95225731,33.20942746,,,
Líbano,LBN,Exportaciones de bienes y servicios (% del PIB),NE.EXP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.34924561,17.99278605,12.52883571,10.85070516,9.174398857,7.870608735,10.80645488,12.84632,14.53195876,13.76343264,14.06398963,14.17755573,15.604916,16.09864228,16.73658134,35.05490455,36.62353871,35.58965751,37.141517,38.54565444,33.1957017,35.02312287,36.36309723,28.79665694,26.63014954,23.73678187,23.13501703,21.70162572,21.88032454,20.72220081,35.35818825
